latitude,longitude,hour,shelter_volume_m3,wall_material,wall_thickness_cm,glazing_ratio,insulation_r_value,ghi_w_m2,ambient_temp_c,thermal_mass_kj_k,thermal_energy_kwh
34.1064,77.4886,7,235.0,Stone,57.6,0.2,4.66,158.75960226588623,-25.5,244530.56,6.457396659958667
34.1064,77.4886,8,235.0,Stone,57.6,0.2,4.66,306.70000000000005,-24.294095225512603,244530.56,12.474732408893694
34.1064,77.4886,9,235.0,Stone,57.6,0.2,4.66,433.73929957982824,-23.0,244530.56,17.641935759632652
34.1064,77.4886,10,235.0,Stone,57.6,0.2,4.66,531.2199826813746,-21.705904774487397,244530.56,21.606870343029968
34.1064,77.4886,11,235.0,Stone,57.6,0.2,4.66,592.4989018457145,-20.5,244530.56,24.09933241959132
34.1064,77.4886,12,235.0,Stone,57.6,0.2,4.66,613.4,-19.464466094067262,244530.56,24.949464817787383
34.1064,77.4886,13,235.0,Stone,57.6,0.2,4.66,592.4989018457145,-18.669872981077805,244530.56,24.09933241959132
34.1064,77.4886,14,235.0,Stone,57.6,0.2,4.66,531.2199826813746,-18.17037086855466,244530.56,21.606870343029968
34.1064,77.4886,15,235.0,Stone,57.6,0.2,4.66,433.73929957982824,-18.0,244530.56,17.641935759632652
34.1064,77.4886,16,235.0,Stone,57.6,0.2,4.66,306.70000000000005,-18.17037086855466,244530.56,12.474732408893694
34.1064,77.4886,17,235.0,Stone,57.6,0.2,4.66,158.75960226588623,-18.669872981077805,244530.56,6.457396659958667
34.1064,77.4886,18,235.0,Stone,57.6,0.2,4.66,3.755991732984932e-14,-19.464466094067262,244530.56,1.5277141114771412e-15
34.1064,77.4886,19,235.0,Stone,57.6,0.2,4.66,0.0,-20.5,244530.56,0.0
34.1064,77.4886,20,235.0,Stone,57.6,0.2,4.66,0.0,-21.705904774487397,244530.56,0.0
34.1064,77.4886,21,235.0,Stone,57.6,0.2,4.66,0.0,-23.0,244530.56,0.0
34.1064,77.4886,22,235.0,Stone,57.6,0.2,4.66,0.0,-24.294095225512603,244530.56,0.0
34.1064,77.4886,23,235.0,Stone,57.6,0.2,4.66,0.0,-25.5,244530.56,0.0
33.5092,77.7704,0,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-27.33553390593274,220385.28,0.0
33.5092,77.7704,1,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-28.130127018922195,220385.28,0.0
33.5092,77.7704,2,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-28.62962913144534,220385.28,0.0
33.5092,77.7704,3,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-28.8,220385.28,0.0
33.5092,77.7704,4,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-28.62962913144534,220385.28,0.0
33.5092,77.7704,5,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-28.130127018922195,220385.28,0.0
33.5092,77.7704,6,279.5,Mud_Brick,54.8,0.2,2.06,5.732571666808761e-14,-27.33553390593274,220385.28,2.269926333754068e-15
33.5092,77.7704,7,279.5,Mud_Brick,54.8,0.2,2.06,242.30639002497992,-26.3,220385.28,9.59460583352415
33.5092,77.7704,8,279.5,Mud_Brick,54.8,0.2,2.06,468.10000000000014,-25.094095225512604,220385.28,18.53535513532946
33.5092,77.7704,9,279.5,Mud_Brick,54.8,0.2,2.06,661.9933685468459,-23.8,220385.28,26.212950615784717
33.5092,77.7704,10,279.5,Mud_Brick,54.8,0.2,2.06,810.7729830229915,-22.505904774487398,220385.28,32.10417683072333
33.5092,77.7704,11,279.5,Mud_Brick,54.8,0.2,2.06,904.2997585718258,-21.3,220385.28,35.80755644930887
33.5092,77.7704,12,279.5,Mud_Brick,54.8,0.2,2.06,936.2,-20.264466094067263,220385.28,37.070710270658914
33.5092,77.7704,13,279.5,Mud_Brick,54.8,0.2,2.06,904.2997585718258,-19.469872981077806,220385.28,35.80755644930887
33.5092,77.7704,14,279.5,Mud_Brick,54.8,0.2,2.06,810.7729830229915,-18.97037086855466,220385.28,32.10417683072333
33.5092,77.7704,15,279.5,Mud_Brick,54.8,0.2,2.06,661.9933685468459,-18.8,220385.28,26.212950615784717
33.5092,77.7704,16,279.5,Mud_Brick,54.8,0.2,2.06,468.10000000000014,-18.97037086855466,220385.28,18.53535513532946
33.5092,77.7704,17,279.5,Mud_Brick,54.8,0.2,2.06,242.30639002497992,-19.469872981077806,220385.28,9.59460583352415
33.5092,77.7704,18,279.5,Mud_Brick,54.8,0.2,2.06,5.732571666808761e-14,-20.264466094067263,220385.28,2.269926333754068e-15
33.5092,77.7704,19,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-21.3,220385.28,0.0
33.5092,77.7704,20,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-22.505904774487398,220385.28,0.0
33.5092,77.7704,21,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-23.8,220385.28,0.0
33.5092,77.7704,22,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-25.094095225512604,220385.28,0.0
33.5092,77.7704,23,279.5,Mud_Brick,54.8,0.2,2.06,0.0,-26.3,220385.28,0.0
33.6015,77.6833,0,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-6.3355339059327385,90280.02,0.0
33.6015,77.6833,1,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-7.130127018922193,90280.02,0.0
33.6015,77.6833,2,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-7.629629131445342,90280.02,0.0
33.6015,77.6833,3,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-7.8,90280.02,0.0
33.6015,77.6833,4,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-7.62962913144534,90280.02,0.0
33.6015,77.6833,5,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-7.1301270189221935,90280.02,0.0
33.6015,77.6833,6,120.0,Rammed_Earth,48.3,0.32,4.58,6.349181330179453e-14,-6.335533905932737,90280.02,2.666385517978889e-15
33.6015,77.6833,7,120.0,Rammed_Earth,48.3,0.32,4.58,268.3694678668038,-5.299999999999999,90280.02,11.270373696627772
33.6015,77.6833,8,120.0,Rammed_Earth,48.3,0.32,4.58,518.4500000000002,-4.0940952255126035,90280.02,21.772690051003526
33.6015,77.6833,9,120.0,Rammed_Earth,48.3,0.32,4.58,733.1990214123313,-2.7999999999999994,90280.02,30.79123355947494
33.6015,77.6833,10,120.0,Rammed_Earth,48.3,0.32,4.58,897.9817411840846,-1.5059047744873961,90280.02,37.711405385787515
33.6015,77.6833,11,120.0,Rammed_Earth,48.3,0.32,4.58,1001.5684892791351,-0.2999999999999994,90280.02,42.06160725610271
33.6015,77.6833,12,120.0,Rammed_Earth,48.3,0.32,4.58,1036.9,0.7355339059327379,90280.02,43.545380102007044
33.6015,77.6833,13,120.0,Rammed_Earth,48.3,0.32,4.58,1001.5684892791351,1.5301270189221938,90280.02,42.06160725610271
33.6015,77.6833,14,120.0,Rammed_Earth,48.3,0.32,4.58,897.9817411840846,2.0296291314453416,90280.02,37.711405385787515
33.6015,77.6833,15,120.0,Rammed_Earth,48.3,0.32,4.58,733.1990214123313,2.2,90280.02,30.79123355947494
33.6015,77.6833,16,120.0,Rammed_Earth,48.3,0.32,4.58,518.4500000000002,2.0296291314453416,90280.02,21.772690051003526
33.6015,77.6833,17,120.0,Rammed_Earth,48.3,0.32,4.58,268.3694678668038,1.5301270189221938,90280.02,11.270373696627772
33.6015,77.6833,18,120.0,Rammed_Earth,48.3,0.32,4.58,6.349181330179453e-14,0.7355339059327379,90280.02,2.666385517978889e-15
33.6015,77.6833,19,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-0.2999999999999994,90280.02,0.0
33.6015,77.6833,20,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-1.5059047744873961,90280.02,0.0
33.6015,77.6833,21,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-2.7999999999999994,90280.02,0.0
33.6015,77.6833,22,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-4.0940952255126035,90280.02,0.0
33.6015,77.6833,23,120.0,Rammed_Earth,48.3,0.32,4.58,0.0,-5.299999999999999,90280.02,0.0
34.1635,77.4459,0,264.6,Stone,27.5,0.12,1.41,0.0,1.9644660940672614,130933.47,0.0
34.1635,77.4459,1,264.6,Stone,27.5,0.12,1.41,0.0,1.1698729810778072,130933.47,0.0
34.1635,77.4459,2,264.6,Stone,27.5,0.12,1.41,0.0,0.6703708685546577,130933.47,0.0
34.1635,77.4459,3,264.6,Stone,27.5,0.12,1.41,0.0,0.5,130933.47,0.0
34.1635,77.4459,4,264.6,Stone,27.5,0.12,1.41,0.0,0.6703708685546594,130933.47,0.0
34.1635,77.4459,5,264.6,Stone,27.5,0.12,1.41,0.0,1.1698729810778064,130933.47,0.0
34.1635,77.4459,6,264.6,Stone,27.5,0.12,1.41,4.228705397455811e-14,1.9644660940672627,130933.47,9.884070877959595e-16
34.1635,77.4459,7,264.6,Stone,27.5,0.12,1.41,178.74043254780082,3.000000000000001,130933.47,4.177834438697337
34.1635,77.4459,8,264.6,Stone,27.5,0.12,1.41,345.30000000000007,4.205904774487395,130933.47,8.070956364595304
34.1635,77.4459,9,264.6,Stone,27.5,0.12,1.41,488.3279430874298,5.5,130933.47,11.414055952132127
34.1635,77.4459,10,264.6,Stone,27.5,0.12,1.41,598.0771438535334,6.794095225512604,130933.47,13.979306489150463
34.1635,77.4459,11,264.6,Stone,27.5,0.12,1.41,667.0683756352306,8.0,130933.47,15.591890390829464
34.1635,77.4459,12,264.6,Stone,27.5,0.12,1.41,690.6,9.035533905932738,130933.47,16.141912729190604
34.1635,77.4459,13,264.6,Stone,27.5,0.12,1.41,667.0683756352306,9.830127018922195,130933.47,15.591890390829464
34.1635,77.4459,14,264.6,Stone,27.5,0.12,1.41,598.0771438535334,10.32962913144534,130933.47,13.979306489150463
34.1635,77.4459,15,264.6,Stone,27.5,0.12,1.41,488.3279430874298,10.5,130933.47,11.414055952132127
34.1635,77.4459,16,264.6,Stone,27.5,0.12,1.41,345.30000000000007,10.32962913144534,130933.47,8.070956364595304
34.1635,77.4459,17,264.6,Stone,27.5,0.12,1.41,178.74043254780082,9.830127018922195,130933.47,4.177834438697337
34.1635,77.4459,18,264.6,Stone,27.5,0.12,1.41,4.228705397455811e-14,9.035533905932738,130933.47,9.884070877959595e-16
34.1635,77.4459,19,264.6,Stone,27.5,0.12,1.41,0.0,8.0,130933.47,0.0
34.1635,77.4459,20,264.6,Stone,27.5,0.12,1.41,0.0,6.794095225512604,130933.47,0.0
34.1635,77.4459,21,264.6,Stone,27.5,0.12,1.41,0.0,5.5,130933.47,0.0
34.1635,77.4459,22,264.6,Stone,27.5,0.12,1.41,0.0,4.205904774487395,130933.47,0.0
34.1635,77.4459,23,264.6,Stone,27.5,0.12,1.41,0.0,3.000000000000001,130933.47,0.0
33.5051,77.2736,0,123.1,Stone,27.7,0.34,3.63,0.0,-7.035533905932739,61484.55,0.0
33.5051,77.2736,1,123.1,Stone,27.7,0.34,3.63,0.0,-7.830127018922193,61484.55,0.0
33.5051,77.2736,2,123.1,Stone,27.7,0.34,3.63,0.0,-8.329629131445342,61484.55,0.0
33.5051,77.2736,3,123.1,Stone,27.7,0.34,3.63,0.0,-8.5,61484.55,0.0
33.5051,77.2736,4,123.1,Stone,27.7,0.34,3.63,0.0,-8.32962913144534,61484.55,0.0
33.5051,77.2736,5,123.1,Stone,27.7,0.34,3.63,0.0,-7.830127018922194,61484.55,0.0
33.5051,77.2736,6,123.1,Stone,27.7,0.34,3.63,4.86980799680945e-14,-7.035533905932738,61484.55,2.1098271186523005e-15
33.5051,77.2736,7,123.1,Stone,27.7,0.34,3.63,205.83878657003473,-5.999999999999999,61484.55,8.917892743625048
33.5051,77.2736,8,123.1,Stone,27.7,0.34,3.63,397.6500000000001,-4.794095225512605,61484.55,17.228045834286625
33.5051,77.2736,9,123.1,Stone,27.7,0.34,3.63,562.3620230776612,-3.4999999999999996,61484.55,24.364136072033443
33.5051,77.2736,10,123.1,Stone,27.7,0.34,3.63,688.750003629764,-2.2059047744873963,61484.55,29.83985070010978
33.5051,77.2736,11,123.1,Stone,27.7,0.34,3.63,768.200809647696,-0.9999999999999996,61484.55,33.28202881565849
33.5051,77.2736,12,123.1,Stone,27.7,0.34,3.63,795.3,0.03553390593273775,61484.55,34.456091668573244
33.5051,77.2736,13,123.1,Stone,27.7,0.34,3.63,768.200809647696,0.8301270189221936,61484.55,33.28202881565849
33.5051,77.2736,14,123.1,Stone,27.7,0.34,3.63,688.750003629764,1.3296291314453415,61484.55,29.83985070010978
33.5051,77.2736,15,123.1,Stone,27.7,0.34,3.63,562.3620230776612,1.5,61484.55,24.364136072033443
33.5051,77.2736,16,123.1,Stone,27.7,0.34,3.63,397.6500000000001,1.3296291314453415,61484.55,17.228045834286625
33.5051,77.2736,17,123.1,Stone,27.7,0.34,3.63,205.83878657003473,0.8301270189221936,61484.55,8.917892743625048
33.5051,77.2736,18,123.1,Stone,27.7,0.34,3.63,4.86980799680945e-14,0.03553390593273775,61484.55,2.1098271186523005e-15
33.5051,77.2736,19,123.1,Stone,27.7,0.34,3.63,0.0,-0.9999999999999996,61484.55,0.0
33.5051,77.2736,20,123.1,Stone,27.7,0.34,3.63,0.0,-2.2059047744873963,61484.55,0.0
33.5051,77.2736,21,123.1,Stone,27.7,0.34,3.63,0.0,-3.4999999999999996,61484.55,0.0
33.5051,77.2736,22,123.1,Stone,27.7,0.34,3.63,0.0,-4.794095225512605,61484.55,0.0
33.5051,77.2736,23,123.1,Stone,27.7,0.34,3.63,0.0,-5.999999999999999,61484.55,0.0
33.6608,77.9971,0,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,5.064466094067261,252197.18,0.0
33.6608,77.9971,1,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,4.269872981077807,252197.18,0.0
33.6608,77.9971,2,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,3.7703708685546573,252197.18,0.0
33.6608,77.9971,3,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,3.5999999999999996,252197.18,0.0
33.6608,77.9971,4,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,3.770370868554659,252197.18,0.0
33.6608,77.9971,5,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,4.269872981077806,252197.18,0.0
33.6608,77.9971,6,277.7,Rammed_Earth,58.4,0.28,4.63,6.20222371428177e-14,5.064466094067262,252197.18,4.048027233804266e-15
33.6608,77.9971,7,277.7,Rammed_Earth,58.4,0.28,4.63,262.15781078434327,6.1000000000000005,252197.18,17.110346328944356
33.6608,77.9971,8,277.7,Rammed_Earth,58.4,0.28,4.63,506.4500000000001,7.305904774487395,252197.18,33.05465083175542
33.6608,77.9971,9,277.7,Rammed_Earth,58.4,0.28,4.63,716.228458663854,8.6,252197.18,46.74633550577561
33.6608,77.9971,10,277.7,Rammed_Earth,58.4,0.28,4.63,877.197131493258,9.894095225512604,252197.18,57.252334667049226
33.6608,77.9971,11,277.7,Rammed_Earth,58.4,0.28,4.63,978.3862694481973,11.1,252197.18,63.85668183471997
33.6608,77.9971,12,277.7,Rammed_Earth,58.4,0.28,4.63,1012.9,12.135533905932737,252197.18,66.10930166351082
33.6608,77.9971,13,277.7,Rammed_Earth,58.4,0.28,4.63,978.3862694481973,12.930127018922192,252197.18,63.85668183471997
33.6608,77.9971,14,277.7,Rammed_Earth,58.4,0.28,4.63,877.197131493258,13.429629131445342,252197.18,57.252334667049226
33.6608,77.9971,15,277.7,Rammed_Earth,58.4,0.28,4.63,716.228458663854,13.6,252197.18,46.74633550577561
33.6608,77.9971,16,277.7,Rammed_Earth,58.4,0.28,4.63,506.4500000000001,13.429629131445342,252197.18,33.05465083175542
33.6608,77.9971,17,277.7,Rammed_Earth,58.4,0.28,4.63,262.15781078434327,12.930127018922192,252197.18,17.110346328944356
33.6608,77.9971,18,277.7,Rammed_Earth,58.4,0.28,4.63,6.20222371428177e-14,12.135533905932737,252197.18,4.048027233804266e-15
33.6608,77.9971,19,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,11.1,252197.18,0.0
33.6608,77.9971,20,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,9.894095225512604,252197.18,0.0
33.6608,77.9971,21,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,8.6,252197.18,0.0
33.6608,77.9971,22,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,7.305904774487395,252197.18,0.0
33.6608,77.9971,23,277.7,Rammed_Earth,58.4,0.28,4.63,0.0,6.1000000000000005,252197.18,0.0
34.0487,77.4262,0,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-27.235533905932737,52393.08,0.0
34.0487,77.4262,1,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-28.030127018922194,52393.08,0.0
34.0487,77.4262,2,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-28.52962913144534,52393.08,0.0
34.0487,77.4262,3,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-28.7,52393.08,0.0
34.0487,77.4262,4,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-28.52962913144534,52393.08,0.0
34.0487,77.4262,5,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-28.030127018922194,52393.08,0.0
34.0487,77.4262,6,238.5,Mud_Brick,15.5,0.2,1.67,1.767777654569204e-14,-27.235533905932737,52393.08,2.2225253576816415e-16
34.0487,77.4262,7,238.5,Mud_Brick,15.5,0.2,1.67,74.72105832109773,-26.2,52393.08,0.9394249692103872
34.0487,77.4262,8,238.5,Mud_Brick,15.5,0.2,1.67,144.35000000000002,-24.994095225512602,52393.08,1.814829679242252
34.0487,77.4262,9,238.5,Mud_Brick,15.5,0.2,1.67,204.14172772855628,-23.7,52393.08,2.566556745781606
34.0487,77.4262,10,238.5,Mud_Brick,15.5,0.2,1.67,250.02153407256745,-22.405904774487396,52393.08,3.143377211531509
34.0487,77.4262,11,238.5,Mud_Brick,15.5,0.2,1.67,278.862786049654,-21.2,52393.08,3.505981714991994
34.0487,77.4262,12,238.5,Mud_Brick,15.5,0.2,1.67,288.7,-20.16446609406726,52393.08,3.629659358484503
34.0487,77.4262,13,238.5,Mud_Brick,15.5,0.2,1.67,278.862786049654,-19.369872981077805,52393.08,3.505981714991994
34.0487,77.4262,14,238.5,Mud_Brick,15.5,0.2,1.67,250.02153407256745,-18.87037086855466,52393.08,3.143377211531509
34.0487,77.4262,15,238.5,Mud_Brick,15.5,0.2,1.67,204.14172772855628,-18.7,52393.08,2.566556745781606
34.0487,77.4262,16,238.5,Mud_Brick,15.5,0.2,1.67,144.35000000000002,-18.87037086855466,52393.08,1.814829679242252
34.0487,77.4262,17,238.5,Mud_Brick,15.5,0.2,1.67,74.72105832109773,-19.369872981077805,52393.08,0.9394249692103872
34.0487,77.4262,18,238.5,Mud_Brick,15.5,0.2,1.67,1.767777654569204e-14,-20.16446609406726,52393.08,2.2225253576816415e-16
34.0487,77.4262,19,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-21.2,52393.08,0.0
34.0487,77.4262,20,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-22.405904774487396,52393.08,0.0
34.0487,77.4262,21,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-23.7,52393.08,0.0
34.0487,77.4262,22,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-24.994095225512602,52393.08,0.0
34.0487,77.4262,23,238.5,Mud_Brick,15.5,0.2,1.67,0.0,-26.2,52393.08,0.0
34.1919,77.4514,0,251.2,Stone,47.2,0.21,4.87,0.0,-13.835533905932738,213249.02,0.0
34.1919,77.4514,1,251.2,Stone,47.2,0.21,4.87,0.0,-14.630127018922193,213249.02,0.0
34.1919,77.4514,2,251.2,Stone,47.2,0.21,4.87,0.0,-15.129629131445343,213249.02,0.0
34.1919,77.4514,3,251.2,Stone,47.2,0.21,4.87,0.0,-15.3,213249.02,0.0
34.1919,77.4514,4,251.2,Stone,47.2,0.21,4.87,0.0,-15.129629131445341,213249.02,0.0
34.1919,77.4514,5,251.2,Stone,47.2,0.21,4.87,0.0,-14.630127018922195,213249.02,0.0
34.1919,77.4514,6,251.2,Stone,47.2,0.21,4.87,2.5037903808567634e-14,-13.835533905932738,213249.02,1.1876846606718761e-15
34.1919,77.4514,7,251.2,Stone,47.2,0.21,4.87,105.83110754242072,-12.8,213249.02,5.020148012831569
34.1919,77.4514,8,251.2,Stone,47.2,0.21,4.87,204.45000000000005,-11.594095225512605,213249.02,9.698181234775516
34.1919,77.4514,9,251.2,Stone,47.2,0.21,4.87,289.1359628271793,-10.3,213249.02,13.715299432571785
34.1919,77.4514,10,251.2,Stone,47.2,0.21,4.87,354.117787607457,-9.005904774487398,213249.02,16.797742639642266
34.1919,77.4514,11,251.2,Stone,47.2,0.21,4.87,394.96707036960004,-7.800000000000001,213249.02,18.735447445403356
34.1919,77.4514,12,251.2,Stone,47.2,0.21,4.87,408.9,-6.764466094067263,213249.02,19.39636246955103
34.1919,77.4514,13,251.2,Stone,47.2,0.21,4.87,394.96707036960004,-5.969872981077807,213249.02,18.735447445403356
34.1919,77.4514,14,251.2,Stone,47.2,0.21,4.87,354.117787607457,-5.470370868554659,213249.02,16.797742639642266
34.1919,77.4514,15,251.2,Stone,47.2,0.21,4.87,289.1359628271793,-5.300000000000001,213249.02,13.715299432571785
34.1919,77.4514,16,251.2,Stone,47.2,0.21,4.87,204.45000000000005,-5.470370868554659,213249.02,9.698181234775516
34.1919,77.4514,17,251.2,Stone,47.2,0.21,4.87,105.83110754242072,-5.969872981077807,213249.02,5.020148012831569
34.1919,77.4514,18,251.2,Stone,47.2,0.21,4.87,2.5037903808567634e-14,-6.764466094067263,213249.02,1.1876846606718761e-15
34.1919,77.4514,19,251.2,Stone,47.2,0.21,4.87,0.0,-7.800000000000001,213249.02,0.0
34.1919,77.4514,20,251.2,Stone,47.2,0.21,4.87,0.0,-9.005904774487398,213249.02,0.0
34.1919,77.4514,21,251.2,Stone,47.2,0.21,4.87,0.0,-10.3,213249.02,0.0
34.1919,77.4514,22,251.2,Stone,47.2,0.21,4.87,0.0,-11.594095225512605,213249.02,0.0
34.1919,77.4514,23,251.2,Stone,47.2,0.21,4.87,0.0,-12.8,213249.02,0.0
34.152,77.1636,0,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-19.035533905932738,37109.12,0.0
34.152,77.1636,1,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-19.83012701892219,37109.12,0.0
34.152,77.1636,2,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-20.329629131445344,37109.12,0.0
34.152,77.1636,3,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-20.5,37109.12,0.0
34.152,77.1636,4,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-20.32962913144534,37109.12,0.0
34.152,77.1636,5,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-19.830127018922195,37109.12,0.0
34.152,77.1636,6,54.5,Mud_Brick,46.8,0.14,2.81,5.1312700884274096e-14,-19.035533905932738,37109.12,4.715107296728299e-16
34.152,77.1636,7,54.5,Mud_Brick,46.8,0.14,2.81,216.8903597959124,-18.0,37109.12,1.9929984203523956
34.152,77.1636,8,54.5,Mud_Brick,46.8,0.14,2.81,419.0000000000001,-16.794095225512603,37109.12,3.850177291943392
34.152,77.1636,9,54.5,Mud_Brick,46.8,0.14,2.81,592.5554826343268,-15.5,37109.12,5.44497294380726
34.152,77.1636,10,54.5,Mud_Brick,46.8,0.14,2.81,725.7292883713596,-14.205904774487397,37109.12,6.668702687793905
34.152,77.1636,11,54.5,Mud_Brick,46.8,0.14,2.81,809.4458424302393,-13.0,37109.12,7.437971364159656
34.152,77.1636,12,54.5,Mud_Brick,46.8,0.14,2.81,838.0,-11.964466094067262,37109.12,7.700354583886782
34.152,77.1636,13,54.5,Mud_Brick,46.8,0.14,2.81,809.4458424302393,-11.169872981077805,37109.12,7.437971364159656
34.152,77.1636,14,54.5,Mud_Brick,46.8,0.14,2.81,725.7292883713596,-10.67037086855466,37109.12,6.668702687793905
34.152,77.1636,15,54.5,Mud_Brick,46.8,0.14,2.81,592.5554826343268,-10.5,37109.12,5.44497294380726
34.152,77.1636,16,54.5,Mud_Brick,46.8,0.14,2.81,419.0000000000001,-10.67037086855466,37109.12,3.850177291943392
34.152,77.1636,17,54.5,Mud_Brick,46.8,0.14,2.81,216.8903597959124,-11.169872981077805,37109.12,1.9929984203523956
34.152,77.1636,18,54.5,Mud_Brick,46.8,0.14,2.81,5.1312700884274096e-14,-11.964466094067262,37109.12,4.715107296728299e-16
34.152,77.1636,19,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-13.0,37109.12,0.0
34.152,77.1636,20,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-14.205904774487397,37109.12,0.0
34.152,77.1636,21,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-15.5,37109.12,0.0
34.152,77.1636,22,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-16.794095225512603,37109.12,0.0
34.152,77.1636,23,54.5,Mud_Brick,46.8,0.14,2.81,0.0,-18.0,37109.12,0.0
33.7243,77.7948,0,290.7,Stone,43.0,0.31,4.78,0.0,-10.63553390593274,225432.22,0.0
33.7243,77.7948,1,290.7,Stone,43.0,0.31,4.78,0.0,-11.430127018922192,225432.22,0.0
33.7243,77.7948,2,290.7,Stone,43.0,0.31,4.78,0.0,-11.929629131445342,225432.22,0.0
33.7243,77.7948,3,290.7,Stone,43.0,0.31,4.78,0.0,-12.1,225432.22,0.0
33.7243,77.7948,4,290.7,Stone,43.0,0.31,4.78,0.0,-11.92962913144534,225432.22,0.0
33.7243,77.7948,5,290.7,Stone,43.0,0.31,4.78,0.0,-11.430127018922192,225432.22,0.0
33.7243,77.7948,6,290.7,Stone,43.0,0.31,4.78,5.764412483586592e-14,-10.635533905932737,225432.22,4.260847942700876e-15
33.7243,77.7948,7,290.7,Stone,43.0,0.31,4.78,243.65224905951303,-9.599999999999998,225432.22,18.009904514912954
33.7243,77.7948,8,290.7,Stone,43.0,0.31,4.78,470.7000000000001,-8.394095225512604,225432.22,34.79246379990904
33.7243,77.7948,9,290.7,Stone,43.0,0.31,4.78,665.6703238090158,-7.1,225432.22,49.20397417420631
33.7243,77.7948,10,290.7,Stone,43.0,0.31,4.78,815.2763151226706,-5.805904774487396,225432.22,60.26231502194337
33.7243,77.7948,11,290.7,Stone,43.0,0.31,4.78,909.3225728685289,-4.6,225432.22,67.21387868911927
33.7243,77.7948,12,290.7,Stone,43.0,0.31,4.78,941.4,-3.564466094067262,225432.22,69.58492759981806
33.7243,77.7948,13,290.7,Stone,43.0,0.31,4.78,909.3225728685289,-2.769872981077806,225432.22,67.21387868911927
33.7243,77.7948,14,290.7,Stone,43.0,0.31,4.78,815.2763151226706,-2.270370868554658,225432.22,60.26231502194337
33.7243,77.7948,15,290.7,Stone,43.0,0.31,4.78,665.6703238090158,-2.0999999999999996,225432.22,49.20397417420631
33.7243,77.7948,16,290.7,Stone,43.0,0.31,4.78,470.7000000000001,-2.270370868554658,225432.22,34.79246379990904
33.7243,77.7948,17,290.7,Stone,43.0,0.31,4.78,243.65224905951303,-2.769872981077806,225432.22,18.009904514912954
33.7243,77.7948,18,290.7,Stone,43.0,0.31,4.78,5.764412483586592e-14,-3.564466094067262,225432.22,4.260847942700876e-15
33.7243,77.7948,19,290.7,Stone,43.0,0.31,4.78,0.0,-4.6,225432.22,0.0
33.7243,77.7948,20,290.7,Stone,43.0,0.31,4.78,0.0,-5.805904774487396,225432.22,0.0
33.7243,77.7948,21,290.7,Stone,43.0,0.31,4.78,0.0,-7.1,225432.22,0.0
33.7243,77.7948,22,290.7,Stone,43.0,0.31,4.78,0.0,-8.394095225512604,225432.22,0.0
